movie_id,author,user_rating
335,badelf,9.0
335,drystyx,1.0
335,Filipe Manuel Neto,8.0
335,JPV852,9.0
769,John Chard,9.0
769,Ahmetaslan27,7.0
769,CinemaSerf,7.0
769,Bilal Ahmed Mirza,
769,Ahmed,
769,Ahmed,
91314,Grant English,3.0
91314,CinemaSerf,5.0
91314,r96sk,9.0
32657,The Movie Mob,6.0
242582,tmdb39513728,
242582,mattwilde123,8.0
242582,Oldnewbie,
242582,John Chard,9.0
242582,John Chard,9.0
242582,Nathan,10.0
118,Aakif,
118,Andre Gonzales,7.0
118,CinemaSerf,6.0
12155,ohlalipop,
12155,BiGuy,7.0
12155,Andre Gonzales,6.0
1154215,MovieGuys,8.0
70410,bonjitos,
580489,garethmb,
580489,Cal,7.0
580489,RADIO1'S MR. MOVIE!-MAD AMI 🌠,7.0
580489,Henry,9.0
580489,Chris Sawin,6.0
580489,JPV852,7.0
580489,DallasBob,5.0
580489,r96sk,7.0
580489,CinemaSerf,6.0
580489,Martha,6.0
559,tmdb44006625,3.0
559,Justin Lopez,
559,LoganWright,
559,BradleyStewart,
559,Jane Hall,
559,JessieCollins,
559,John Smith,
559,1RobertJohnson1,
559,MichaelWilliams,
559,WilliamJones,
559,DavidBrown1,
559,JosephWilson,
559,richardmiller,
559,ThomasMoore,
559,JeffreyYoung,
559,JacobKing1,
559,NicholasLopez,
559,StephenScott,
559,LarryAdams,
559,JustinCampbell,
82702,katiegofanywhere,
82702,Reno,8.0
82702,Andres Gomez,8.0
934632,Chandler Danier,4.0
934632,BornKnight,7.0
934632,r96sk,7.0
934632,Dean,9.0
934632,HappyPagan,
561,markuspm,
561,JPV852,6.0
561,Rob,8.0
561,Andre Gonzales,6.0
818647,SeanDillon,2.0
601796,MovieGuys,6.0
260346,Reno,7.0
260346,Frank Ochieng,
260346,Per Gunnar Jonsson,6.0
260346,Gimly,3.0
260346,RalphRahal,5.0
11544,tmdb44006625,9.0
11544,r96sk,8.0
11544,Michael,10.0
11544,CinemaSerf,7.0
10527,Andre Gonzales,8.0
189,Per Gunnar Jonsson,8.0
189,furious_iz,6.0
1253003,CinemaSerf,5.0
1253003,r96sk,6.0
272,John Chard,9.0
272,molleigh,4.0
272,NoxiousScythe,8.0
272,AstroNoud,9.0
272,CinemaSerf,7.0
272,The Movie Mob,8.0
272,Andre Gonzales,6.0
272,Rob,7.0
209112,Rahul Gupta,
209112,Frank Ochieng,
209112,shekzilla,
209112,Reno,8.0
209112,Austin Singleton,
209112,Per Gunnar Jonsson,2.0
209112,TheTenth,
209112,Peter89Spencer,10.0
209112,The Movie Mob,9.0
209112,Jacob Piszar,10.0
209112,GenerationofSwine,1.0
209112,Andre Gonzales,8.0
209112,Rob,9.0
111,JPV852,9.0
111,CinemaSerf,6.0
111,Filipe Manuel Neto,5.0
351286,tmdb15214618,2.0
351286,Wuchak,8.0
351286,Per Gunnar Jonsson,5.0
351286,Gimly,5.0
351286,John Chard,5.0
351286,Sheldon Nylander,2.0
351286,Tejas Nair,3.0
351286,Manuel São Bento,3.0
351286,Peter McGinn,6.0
351286,Andre Gonzales,5.0
181808,Weedinator,
181808,Per Gunnar Jonsson,10.0
181808,Gimly,5.0
181808,Paul Songer,2.0
181808,izgzhen,8.0
181808,Bulletproof5FDP,
181808,movie_nazi,4.0
181808,Dax47,1.0
181808,moovies,7.0
181808,LadyGreenEyes,1.0
181808,Manuel São Bento,8.0
181808,r96sk,9.0
181808,Kurtzmansucks,1.0
181808,GenerationofSwine,1.0
181808,CinemaSerf,6.0
181808,Dreadful_Utopia,10.0
408,CinemaSerf,7.0
37141,Wuchak,6.0
37141,GenerationofSwine,3.0
24021,ohlalipop,
429,John Chard,9.0
429,CRCulver,7.0
429,Peter McGinn,10.0
429,DrewBlack,10.0
429,JPV852,8.0
429,r96sk,8.0
429,drystyx,3.0
429,Filipe Manuel Neto,10.0
429,CinemaSerf,8.0
18240,The Movie Mob,7.0
18240,r96sk,8.0
10681,Uknown,10.0
10681,Kamurai,10.0
10681,r96sk,9.0
10681,The Movie Mob,7.0
10681,CinemaSerf,7.0
10681,tmdb51616167,8.0
194662,tmdb39513728,
194662,Dean,1.0
194662,mattwilde123,9.0
194662,Matthew Brady,10.0
194662,Peter McGinn,6.0
1041613,CinemaSerf,6.0
1041613,r96sk,7.0
1041613,Dean,5.0
1041613,nggr,5.0
284053,Gimly,8.0
284053,Movie Queen41,8.0
284053,tmdb44006625,8.0
284053,Myles,8.0
284053,Justin Lopez,
284053,LoganWright,
284053,BradleyStewart,
284053,Jane Hall,
284053,JessieCollins,
284053,John Smith,
284053,1RobertJohnson1,
284053,MichaelWilliams,
284053,WilliamJones,
284053,DavidBrown1,
284053,JosephWilson,
284053,richardmiller,
284053,ThomasMoore,
284053,JeffreyYoung,
284053,JacobKing1,
284053,NicholasLopez,
466272,SWITCH.,8.0
466272,Manuel São Bento,8.0
466272,Gimly,8.0
466272,Wuchak,8.0
466272,JPV852,6.0
466272,Matthew Brady,9.0
466272,Peter McGinn,9.0
466272,Nathan,9.0
466272,GenerationofSwine,10.0
466272,AstroNoud,9.0
466272,whitsbrain,8.0
466272,CinemaSerf,6.0
466272,tmdb51616167,4.0
466272,RalphRahal,7.0
493529,Manuel São Bento,7.0
493529,CinemaSerf,7.0
493529,Innovator,8.0
493529,Louisa Moore - Screen Zealots,8.0
493529,Nathan,8.0
493529,Wuchak,6.0
493529,JPV852,7.0
493529,r96sk,9.0
333339,Rodney Wollam,3.0
333339,izgzhen,7.0
333339,crackerboi,
333339,lasse,5.0
333339,Gimly,5.0
333339,Per Gunnar Jonsson,10.0
333339,moovies,7.0
333339,jw,5.0
333339,clumsy_fool420,
333339,GenerationofSwine,10.0
333339,The Movie Mob,9.0
333339,James,2.0
333339,tmdb51616167,8.0
882598,The Movie Mob,2.0
882598,Nathan,7.0
882598,CinemaSerf,5.0
882598,Manuel São Bento,7.0
882598,Horseface,10.0
882598,JPV852,6.0
882598,tmdb46047577,
882598,Dean,10.0
882598,r96sk,7.0
882598,RalphRahal,6.0
882598,Narate,8.0
49026,Travis Bell,9.0
49026,Chris,10.0
49026,GeekMasher,9.5
49026,Im_Infinity,
49026,talisencrw,10.0
49026,DoryDarko,10.0
49026,Per Gunnar Jonsson,5.0
49026,Reviewsforlife,10.0
49026,AstroNoud,9.0
49026,CinemaSerf,7.0
49026,Andre Gonzales,8.0
47933,Simon Foster,
47933,Reno,6.0
47933,Per Gunnar Jonsson,7.0
47933,RalphRahal,4.0
4922,talisencrw,9.0
4922,Unknownian,9.0
49013,Andres Gomez,4.0
49013,r96sk,7.0
49013,Filipe Manuel Neto,5.0
49013,Andre Gonzales,7.0
49013,CinemaSerf,7.0
3563,Andre Gonzales,6.0
881415,JJ Gonzalez,5.0
262500,Per Gunnar Jonsson,
262500,Andres Gomez,4.0
262500,Reno,6.0
262500,Andre Gonzales,6.0
262500,CinemaSerf,6.0
262500,RalphRahal,5.0
679,Rob,8.5
679,Patrick E. Abe,8.0
679,Charles Dance,4.0
679,John Chard,10.0
679,AmazoniaNOTAmazon,4.0
679,Repo Jack,10.0
679,r96sk,8.0
679,The Movie Mob,10.0
679,Wuchak,9.0
679,BryceSpencer,10.0
679,BryceSpencer,10.0
679,GenerationofSwine,10.0
679,Filipe Manuel Neto,9.0
679,emre,8.0
1114513,r96sk,9.0
1114513,CinemaSerf,6.0
1114513,Manuel São Bento,7.0
1114513,griggs79,6.0
1114513,dumasori,6.0
1114513,Chandler Danier,7.0
389,Andres Gomez,10.0
389,John Chard,9.0
389,barrymost,10.0
389,AstroNoud,9.0
389,Krakatoa69,10.0
389,CinemaSerf,8.0
389,Filipe Manuel Neto,10.0
389,James,8.0
9919,The Movie Mob,9.0
9919,Andre Gonzales,10.0
57214,rayn_christ,7.0
893723,tmdb51616167,8.0
67395,dennyjt,5.0
38321,Per Gunnar Jonsson,8.0
1087822,CinemaSerf,5.0
1087822,MovieGuys,4.0
270303,Reno,8.0
270303,r96sk,8.0
270303,The Movie Mob,7.0
270303,Ahmad,
260514,Reno,7.0
260514,furious_iz,7.0
260514,r96sk,7.0
260514,Filipe Manuel Neto,6.0
260514,Andre Gonzales,8.0
260514,CinemaSerf,6.0
12665,Wuchak,8.0
9820,Zoro DPiece,
9820,Kamurai,7.0
9820,r96sk,8.0
1949,John Chard,9.0
1949,Manuel São Bento,8.0
1949,JPV852,9.0
1949,tmdb28039023,4.0
263115,anythingbutfifi,
263115,Movie Queen41,4.0
263115,tmdb16528852,8.0
263115,Gimly,8.0
263115,buzybug,
263115,Reno,7.0
263115,Per Gunnar Jonsson,4.0
263115,John Chard,10.0
263115,CinemaSerf,7.0
263115,The Movie Mob,7.0
263115,BroSpanky,
263115,tmdb51616167,7.0
263115,ephraimk,9.0
293863,Reno,7.0
293863,Hossein,3.0
44214,BonStevenson,10.0
57158,Andres Gomez,7.0
57158,Per Gunnar Jonsson,7.0
57158,Tom Goetz,4.0
57158,Gimly,6.0
57158,r96sk,8.0
57158,CinemaSerf,7.0
157350,Per Gunnar Jonsson,5.0
157350,tmdb39513728,
157350,Andres Gomez,5.0
157350,talisencrw,2.0
157350,Andre Gonzales,6.0
157350,CinemaSerf,6.0
14574,r96sk,8.0
1032823,Louisa Moore - Screen Zealots,2.0
1032823,r96sk,6.0
1032823,CinemaSerf,6.0
1032823,JorryBen,
1032823,TheSceneSnobs,7.0
1032823,WideEyes,1.0
1032823,tmdb51616167,7.0
1032823,MovieGuys,4.0
1032823,Sejian,6.0
1032823,albuainain,6.0
1032823,ragmondo,3.0
1032823,Dean,9.0
1032823,RalphRahal,7.0
507241,Sejian,8.0
801688,Rohit Kabdwal,
801688,CinemaSerf,7.0
801688,YearOneFun,1.0
4011,Wuchak,7.0
4011,JPV852,7.0
4011,James,6.0
4011,James,6.0
4011,kevin2019,8.0
4011,tmdb51616167,8.0
4011,r96sk,7.0
15212,CinemaSerf,4.0
335787,garethmb,
335787,Manuel São Bento,4.0
335787,DallasBob,5.0
335787,JPV852,7.0
335787,Per Gunnar Jonsson,7.0
335787,Robbie Grawey,
335787,Nathan,7.0
335787,The Movie Mob,5.0
11635,Andre Gonzales,7.0
616446,Brent Marchant,7.0
616446,r96sk,6.0
181812,Vogel,
181812,tmdb78114298,9.0
181812,Sheldon Nylander,3.0
181812,Luis_989,6.0
181812,Manuel São Bento,5.0
181812,Wehrmacht,4.0
181812,TheJordanFaulkner,9.0
181812,Gimly,7.0
181812,Stephen Campbell,7.0
181812,Matthew Brady,4.0
181812,JPV852,5.0
181812,Louisa Moore - Screen Zealots,4.0
181812,potus_af1,1.0
181812,Taduuuuum,1.0
181812,r96sk,7.0
181812,Murp,1.0
1225624,CinemaSerf,6.0
1106739,CinemaSerf,7.0
1106739,r96sk,8.0
1106739,kevin2019,10.0
1106739,Narate,7.0
1106739,JPV852,6.0
181533,Reno,5.0
181533,Alba11_Rose27,
181533,John Chard,6.0
181533,CinemaSerf,6.0
848326,The Movie Mob,6.0
848326,BornKnight,6.0
848326,Chandler Danier,7.0
848326,CinemaSerf,6.0
848326,thorian93,5.0
848326,pimpskitters,5.0
848326,r96sk,8.0
848326,Dean,9.0
848326,tmdb51616167,3.0
848326,vylmen,3.0
8392,sykobanana,9.0
8392,20thCentury,
8392,r96sk,8.0
8392,ARGMAN,6.0
8392,CinemaSerf,7.0
663712,Nathan,6.0
663712,tmdb46047577,
663712,4EverFinalGirl,
663712,CinemaSerf,5.0
663712,r96sk,7.0
343611,TopKek,
343611,Reno,7.0
343611,r96sk,7.0
343611,Andre Gonzales,8.0
343611,anhthanh260599,8.5
50014,Andres Gomez,9.0
50014,DoryDarko,8.0
50014,Kamurai,8.0
50014,CinemaSerf,7.0
399579,leeboardman,
399579,Per Gunnar Jonsson,
399579,Manuel São Bento,8.0
399579,Gimly,5.0
399579,tmdb44006625,7.0
399579,schezarde,
399579,betty.vogl,
399579,E.J. Cummings,5.0
399579,GenerationofSwine,10.0
399579,RalphRahal,8.0
670,Eky,
670,manwhonose,10.0
670,Niemand,
840705,Manuel São Bento,7.0
840705,CinemaSerf,6.0
840705,r96sk,9.0
840705,good.film,
840705,tmdb51616167,8.0
840705,griggs79,9.0
840705,VicSur,8.0
281338,Movie Queen41,8.0
281338,Per Gunnar Jonsson,3.0
281338,Gimly,7.0
281338,r96sk,8.0
281338,CinemaSerf,6.0
274855,Per Gunnar Jonsson,7.0
274855,BoomCinema,2.0
274855,Peter89Spencer,7.0
274855,GeekyRedhead,1.0
324552,CuriousAstronaut,9.0
324552,Gimly,7.0
324552,Per Gunnar Jonsson,6.0
324552,Reno,8.0
324552,Sheldon Nylander,7.0
324552,GenerationofSwine,8.0
324552,Nathan,8.0
324552,r96sk,8.0
324552,Rob,9.0
324552,Andre Gonzales,8.0
324552,CinemaSerf,6.0
1422,talisencrw,10.0
1422,John Chard,8.0
1422,CinemaSerf,7.0
68721,DoryDarko,5.0
68721,tmdb55636115,2.0
68721,Per Gunnar Jonsson,5.0
68721,Gimly,7.0
68721,tmdb44006625,8.0
68721,JPV852,8.0
68721,r96sk,8.0
68721,Wuchak,5.0
68721,Filipe Manuel Neto,5.0
68721,The Movie Mob,7.0
68721,Andre Gonzales,6.0
68721,Murp,4.0
1022796,CinemaSerf,6.0
1022796,Manuel São Bento,7.0
1022796,r96sk,7.0
812,Manuel São Bento,9.0
812,CinemaSerf,7.0
812,Andre Gonzales,8.0
812,tmdb51616167,10.0
62211,Gimly,7.0
62211,r96sk,7.0
62211,John,10.0
62211,CinemaSerf,7.0
758323,CinemaSerf,6.0
758323,Manuel São Bento,5.0
758323,Louisa Moore - Screen Zealots,7.0
758323,Karma,
758323,Nathan,6.0
758323,hollowguy88,1.0
758323,dhruvin2412,
637,tubbs,6.0
77338,Andres Gomez,9.0
437342,Manuel São Bento,6.0
437342,CinemaSerf,6.0
437342,MovieGuys,6.0
437342,Ritesh Mohapatra,
437342,whitsbrain,6.0
437342,Dean,6.0
437342,Dean,6.0
437342,TheSceneSnobs,2.0
437342,Petercushing,1.0
437342,GenerationofSwine,1.0
437342,kevin2019,7.0
138832,Erin Taylor,8.5
102382,Reno,6.0
102382,Per Gunnar Jonsson,5.0
102382,Andres Gomez,7.0
102382,John Chard,6.0
102382,Jane Hall,
102382,CinemaSerf,6.0
497698,garethmb,
497698,Manuel São Bento,8.0
497698,Mahnoor Khan,
497698,RADIO1'S MR. MOVIE!-MAD AMI 🌠,10.0
497698,Isi Pahum,2.0
497698,mel_n,8.0
497698,Trevfh,
497698,xut,1.0
497698,Chris Sawin,6.0
497698,misubisu,9.0
497698,The Movie Mob,6.0
497698,Crazypiglady,6.0
497698,Andre Gonzales,7.0
497698,Michael,4.0
1038263,Brent Marchant,8.0
1038263,CinemaSerf,7.0
1038263,r96sk,9.0
45243,ohlalipop,
423108,Manuel São Bento,6.0
423108,JPV852,7.0
423108,Rene,6.0
423108,Giovanni,7.0
646097,Sejian,10.0
646097,MovieGuys,4.0
646097,Mister BLAQK,7.0
646097,Chandler Danier,7.0
646097,r96sk,9.0
100402,Raquel98,
100402,Per Gunnar Jonsson,9.0
100402,Andres Gomez,7.0
100402,Grant English,7.0
100402,John Chard,9.0
100402,Gimly,9.0
100402,tmdb44006625,9.0
100402,JPV852,10.0
100402,r96sk,8.0
100402,CinemaSerf,7.0
100402,The Movie Mob,8.0
100402,Andre Gonzales,7.0
197,Anton2k,10.0
197,John Chard,10.0
197,GenerationofSwine,10.0
197,CinemaSerf,7.0
508442,Manuel São Bento,9.0
508442,rlaphoenix,10.0
508442,SWITCH.,9.0
508442,Ricardo Oliveira,
508442,Kamurai,7.0
508442,r96sk,7.0
508442,Fox.red,9.0
508442,CinemaSerf,7.0
273477,Frank Ochieng,
273477,Reno,7.0
273477,mattwilde123,5.0
273477,Gimly,3.0
126889,Simon Foster,
126889,CraigJamesReview,
126889,Gimly,4.0
126889,Simon Quinlank,5.0
126889,Saketh Thota,6.0
126889,EvilWayz,
126889,Mark Rushow,10.0
126889,John Chard,7.0
126889,Reno,7.0
126889,Patrick E. Abe,4.0
126889,AnAwe,9.0
126889,Repo Jack,9.0
126889,r96sk,7.0
126889,CinemaSerf,6.0
126889,GenerationofSwine,1.0
126889,Cuzzin Coo,8.0
126889,Filipe Manuel Neto,6.0
75780,Kenneth Axel Carlsson,3.0
75780,John Chard,8.0
75780,CinemaSerf,6.0
75780,Andre Gonzales,8.0
227159,Andre Gonzales,5.0
227159,Narate,6.0
147441,Reno,7.5
147441,Per Gunnar Jonsson,
353081,TopKek,10.0
353081,DanDare,6.0
353081,logan1201,10.0
353081,Per Gunnar Jonsson,7.0
353081,Waseem Farooq Shaik,10.0
353081,Gimly,5.0
353081,CinemaSerf,7.0
527774,garethmb,
527774,Manuel São Bento,7.0
527774,SWITCH.,7.0
527774,Louisa Moore - Screen Zealots,8.0
527774,davidfortoday,
527774,Kamurai,8.0
527774,Per Gunnar Jonsson,8.0
527774,Giovanni,8.0
1026436,bonniemoseley@me.com,10.0
1026436,r96sk,7.0
1930,tmdb23365124,5.5
1930,Per Gunnar Jonsson,6.0
1930,John Chard,7.0
1930,CinemaSerf,7.0
420634,Carlos G Diaz,8.0
420634,Nathan,3.0
420634,CinemaSerf,6.0
420634,griggs79,6.0
420634,r96sk,6.0
438695,garethmb,
1182047,CinemaSerf,6.0
1182047,Manuel São Bento,7.0
1182047,Chandler Danier,8.0
1182047,Brent Marchant,8.0
294254,Frank Ochieng,
294254,Reno,7.0
294254,Andres Gomez,3.0
294254,Gimly,5.0
294254,CinemaSerf,6.0
294254,RalphRahal,5.0
694,Andres Gomez,10.0
694,John Chard,8.0
694,JPV852,8.0
694,Manuel São Bento,10.0
694,Repo Jack,9.0
694,Repo Jack,9.0
694,CinemaSerf,7.0
5879,Sigeki Ogino,
1029575,The Movie Mob,6.0
370172,Manuel São Bento,8.0
370172,RADIO1'S MR. MOVIE!-MAD AMI 🌠,10.0
370172,David,10.0
370172,Unknownian,7.0
370172,GenerationofSwine,1.0
370172,The Movie Mob,5.0
370172,drystyx,5.0
370172,2_Fast-22,6.0
76757,Reno,6.5
76757,Per Gunnar Jonsson,8.0
106,Gimly,10.0
106,John Chard,10.0
106,Wuchak,6.0
106,CinemaSerf,7.0
106,The Movie Mob,9.0
47971,Frank Ochieng,
47971,DanDare,3.0
47971,Per Gunnar Jonsson,4.0
47971,Reno,5.0
184345,Kamurai,7.0
13183,John Chard,8.0
13183,Manuel São Bento,7.0
13183,David,10.0
13183,SierraKiloBravo,8.0
13183,Wuchak,9.0
39254,John Chard,7.0
39254,Gimly,3.0
1495,Wuchak,6.0
1495,BornKnight,8.0
1094974,Sejian,4.0
1049286,CinemaSerf,7.0
937278,CinemaSerf,7.0
937278,Nathan,7.0
937278,Peter McGinn,7.0
937278,ARGMAN,5.0
937278,tmdb51616167,8.0
937278,PeaceMeal,
744,r96sk,8.0
744,Manuel São Bento,7.0
744,CinemaSerf,6.0
744,Nathan,6.0
205587,Narate,6.0
923667,CinemaSerf,7.0
923667,MovieGuys,7.0
923667,Sejian,6.0
1096197,OrlyForly,1.0
1096197,Chandler Danier,3.0
57800,Andre Gonzales,8.0
57800,CinemaSerf,6.0
1075794,CinemaSerf,7.0
1075794,r96sk,8.0
1075794,dumasori,6.0
166428,Del29,8.0
166428,betty.vogl,
166428,Gimly,5.0
166428,StevenGarcia,
166428,AndrewMartinez,
166428,KennethRobinson,
166428,GeorgeClark,
166428,KevinRodriguez1,
166428,BrianLewis,
166428,EdwardLee,
166428,RonaldWalker,
166428,TimothyHall,
166428,JasonAllen1,
166428,RyanHernandez,
166428,RyanHernandez,
166428,GaryWright,
166428,EricHill,
166428,JonathanGreen,
166428,CinemaSerf,7.0
2501,JPV852,8.0
2501,The Movie Mob,9.0
2501,CinemaSerf,7.0
332562,cityguide,
332562,vanessamay,
332562,Gimly,4.0
332562,Gimly,4.0
332562,Stephen Campbell,7.0
439079,antimony,4.0
439079,Mark Rushow,8.0
439079,Purplehearts,6.0
439079,Dean,4.0
439079,John Chard,6.0
439079,Gimly,4.0
439079,GenerationofSwine,1.0
439079,r96sk,5.0
254128,liamelanita,6.5
254128,John Chard,6.0
254128,Gimly,4.0
254128,Per Gunnar Jonsson,9.0
254128,JPV852,7.0
592831,Manuel São Bento,4.0
592831,Brent Marchant,5.0
592831,CinemaSerf,6.0
592831,Wuchak,8.0
934433,The Movie Mob,8.0
934433,Rela Blue Jones,
934433,Manuel São Bento,6.0
934433,CinemaSerf,7.0
934433,Nathan,7.0
934433,JPV852,7.0
934433,Adson68,1.0
934433,r96sk,6.0
10882,John Chard,9.0
10882,CinemaSerf,7.0
1047373,RalphRahal,6.0
728949,Brent Marchant,7.0
728949,CinemaSerf,6.0
460458,Per Gunnar Jonsson,5.0
460458,The Movie Mob,6.0
460458,Andre Gonzales,7.0
8961,Andre Gonzales,8.0
435,John Chard,5.0
435,Peter McGinn,10.0
435,The Movie Mob,6.0
435,CinemaSerf,6.0
330457,deRedtube,7.0
330457,SWITCH.,6.0
330457,Manuel São Bento,8.0
330457,JPV852,7.0
330457,Louisa Moore - Screen Zealots,4.0
330457,tmdb92312096,4.0
330457,r96sk,9.0
330457,Andre Gonzales,8.0
330457,CinemaSerf,6.0
476669,garethmb,
476669,Per Gunnar Jonsson,4.0
476669,tmdb28039023,1.0
476669,MChrisp,
1579,Gimly,6.0
1579,GenerationofSwine,10.0
1579,CinemaSerf,7.0
1066262,MovieGuys,6.0
82690,GeekMasher,8.5
82690,Andres Gomez,7.0
82690,r96sk,8.0
82690,CinemaSerf,6.0
1427,GHeart,10.0
1427,crastana,
5175,Gimly,4.0
5175,Michael,5.0
5175,GenerationofSwine,1.0
77,John Chard,9.0
77,talisencrw,10.0
77,mattwilde123,10.0
77,AstroNoud,8.0
77,r96sk,10.0
77,CinemaSerf,7.0
77,ekaari,7.0
1215162,cavemanharris,
1215162,MovieGuys,3.0
38700,SWITCH.,4.0
38700,Manuel São Bento,5.0
38700,itsogs,9.0
38700,tmdb92312096,5.0
38700,Subbu Swaroop,
38700,GenerationofSwine,1.0
38700,Andre Gonzales,6.0
568620,garethmb,
568620,fourfridays,3.0
568620,JPV852,5.0
568620,Per Gunnar Jonsson,4.0
568620,CinemaSerf,5.0
568620,ARGMAN,3.0
166426,Simon Foster,
166426,Gimly,4.0
166426,CinemaSerf,6.0
166426,GenerationofSwine,10.0
166426,Andre Gonzales,6.0
695721,CinemaSerf,7.0
695721,austinmgray,8.0
695721,Imon Reza,
695721,hamfaceman,5.0
695721,r96sk,6.0
695721,Dean,10.0
695721,hand2a,7.0
68728,Andres Gomez,2.0
68728,Per Gunnar Jonsson,6.0
68728,CinemaSerf,5.0
68728,Andre Gonzales,7.0
752,schoosskyler,9.0
752,JPV852,7.0
280996,Reno,7.0
947891,good.film,
947891,Brent Marchant,7.0
947891,CinemaSerf,7.0
947891,r96sk,8.0
1008042,Chris Sawin,8.0
1008042,CinemaSerf,6.0
1008042,Manuel São Bento,8.0
1008042,hamfaceman,8.0
1008042,justhappytobehere,7.0
168259,Kenechukwu,
168259,Per Gunnar Jonsson,9.0
73723,Gimly,4.0
73723,The Movie Diorama,3.0
73723,Kamurai,7.0
73723,RustyBoi,1.0
37135,The Movie Diorama,7.0
37135,r96sk,8.0
37135,Filipe Manuel Neto,2.0
37135,CinemaSerf,7.0
980489,scherbakovx,8.0
980489,Manuel São Bento,8.0
980489,CinemaSerf,7.0
980489,v0lk4n,4.0
493922,Oldnewbie,
493922,MaxTyrone,9.0
493922,Gimly,7.0
493922,Stephen Campbell,7.0
493922,Rando,10.0
493922,r96sk,8.0
493922,CinemaSerf,7.0
508947,garethmb,
508947,Manuel São Bento,8.0
508947,r96sk,8.0
508947,Daks88,5.0
508947,Giovanni,9.0
508947,Tatsky,8.0
508947,CinemaSerf,6.0
508947,akshatjain7573,8.0
508947,Robbie Grawey,
508947,RoseSkull94,7.0
508947,Filipe Manuel Neto,6.0
137113,Andres Gomez,7.0
137113,casinoslotguy,8.0
137113,Per Gunnar Jonsson,7.0
137113,Grant English,7.0
137113,John Chard,8.0
137113,AstroNoud,8.0
137113,The Movie Mob,8.0
137113,Rob,8.0
137113,Filipe Manuel Neto,7.0
137113,hellraiserjosh,9.0
500,talisencrw,10.0
500,Wuchak,4.0
500,CinemaSerf,6.0
500,rsanek,4.0
1063877,RalphRahal,2.0
290098,Reno,8.0
290098,CinemaSerf,7.0
508943,garethmb,
508943,Manuel São Bento,7.0
508943,Kamurai,7.0
508943,badelf,5.0
508943,CinemaSerf,7.0
207,John Chard,9.0
207,Wuchak,10.0
207,CinemaSerf,7.0
207,crazyrobinhood,1.0
207,kevin2019,8.0
1018,Filipe Manuel Neto,10.0
1018,CinemaSerf,5.0
8681,GeekMasher,9.5
8681,Per Gunnar Jonsson,8.0
8681,kineticandroid,
8681,Gimly,6.0
8681,JPV852,8.0
8681,John Chard,7.0
8681,The Movie Mob,10.0
8681,RalphRahal,9.0
524434,Manuel São Bento,7.0
524434,RADIO1'S MR. MOVIE!-MAD AMI 🌠,9.0
524434,T D Heath,6.0
524434,Peter McGinn,6.0
524434,James Sprag,10.0
524434,KlassicFilms,2.0
524434,CinemaSerf,6.0
524434,Per Gunnar Jonsson,
524434,tmdb28039023,1.0
524434,Andre Gonzales,5.0
524434,Daemonicvs,
1232493,CinemaSerf,7.0
1232493,Brent Marchant,7.0
1232493,Chandler Danier,10.0
529203,SWITCH.,6.0
529203,CinemaSerf,7.0
529203,r96sk,7.0
154400,John Chard,7.0
154400,CinemaSerf,7.0
162,kineticandroid,
162,r96sk,8.0
162,Andre Gonzales,8.0
162,CinemaSerf,7.0
254470,ColinJ,6.0
254470,mattwilde123,4.0
254470,r96sk,6.0
254470,Andre Gonzales,6.0
196867,r96sk,5.0
11397,Gimly,4.0
11397,Andre Gonzales,8.0
11397,JPV852,6.0
1771,tmdb87069603,8.5
1771,Gimly,8.0
1771,PolyWogg,8.0
1771,tmdb44006625,7.0
1771,JPV852,7.0
1771,r96sk,9.0
1771,Andre Gonzales,8.0
127585,JayDeeMac,
127585,Andres Gomez,6.0
127585,Per Gunnar Jonsson,8.0
127585,flabob257,
127585,Wuchak,9.0
127585,CinemaSerf,7.0
127585,The Movie Mob,10.0
110415,Gimly,8.0
110415,Manuel São Bento,9.0
110415,CinemaSerf,6.0
646385,garethmb,
646385,Manuel São Bento,8.0
646385,Chris Sawin,4.0
646385,edwecks,7.0
646385,JPV852,6.0
646385,Nathan,7.0
646385,Martha,7.0
646385,The Movie Mob,9.0
646385,tmdb28039023,6.0
976893,BornKnight,10.0
976893,CinemaSerf,7.0
976893,Brent Marchant,4.0
976893,Randy Dreammaker,8.0
7485,DRDMovieMusings,7.0
7485,JPV852,8.0
7485,RickN,
916192,CinemaSerf,6.0
1154304,CinemaSerf,7.0
609681,Manuel São Bento,7.0
609681,CinemaSerf,6.0
609681,Brent Marchant,5.0
609681,Limitedlatency,2.0
609681,photobythomas,6.0
609681,Chandler Danier,4.0
609681,pimpskitters,3.0
609681,BornKnight,6.0
609681,Dornail,
609681,halabackgirl,8.0
609681,r96sk,7.0
383498,garethmb,
383498,TobyBenson,9.0
383498,tmdb76295109,
383498,Mark Rushow,8.0
383498,Gimly,6.0
383498,Per Gunnar Jonsson,9.0
383498,GenerationofSwine,10.0
383498,The Movie Mob,7.0
383498,Andre Gonzales,8.0
37799,Andres Gomez,7.0
37799,Manuel São Bento,9.0
37799,beyondthecineramadome,10.0
37799,CinemaSerf,7.0
814889,Dean,7.0
814889,moviepoptime,
564,Gimly,7.0
564,John Chard,8.0
564,Wuchak,8.0
564,The Movie Mob,10.0
564,CinemaSerf,7.0
564,RalphRahal,8.0
564,r96sk,8.0
937287,Manuel São Bento,8.0
